country,party,month,month_start,speech_count,word_count,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,dominant_topic
CZ,Usvit,2016-06,2016-06-01,239,17342,0.009150921344471392,0.013530135359178422,0.1374473050985614,0.29456247010617786,0.2374635483744912,0.006584716141506008,1.724328140156618e-05,0.0007141332153370555,0.044692974991462804,0.2558365520874124,topic_3
CZ,ANO2011,2016-07,2016-07-01,222,12674,0.03528894096539862,0.45576937563240616,2.4728685960452717e-05,0.14468414804961793,0.07258935695541635,0.07664682650119534,0.034925287618480565,2.472897483996019e-05,2.4729261749107452e-05,0.1800218773549356,topic_1
CZ,CSSD,2016-07,2016-07-01,236,16328,0.12027607124922625,0.10958630201826798,1.7399331492945246e-05,0.09811634823449437,0.045952631173379416,1.7399301276490003e-05,1.7399487102482424e-05,1.7399021800617105e-05,0.06455544049178917,0.5614436096911701,topic_9
CZ,KDU-ČSL,2016-07,2016-07-01,86,6442,0.06161613883678558,0.0035672952553264374,4.459479506837466e-05,0.15436109682896193,0.061483407294222386,0.3359063266218896,0.07766135164970843,4.459513660234207e-05,0.16482771219686096,0.14048748138457404,topic_5
CZ,KSCM,2016-07,2016-07-01,113,9390,0.03397979361844313,0.07116855633633214,3.23400140804388e-05,0.11847896263722395,0.1497730122967216,0.028376284573793455,0.0290196117068022,3.23401128311309e-05,0.021151867917588735,0.5479872307861832,topic_9
CZ,ODS,2016-07,2016-07-01,238,21423,0.0013059412125580804,0.0241058821700068,0.006477079850486944,0.17792605432660938,0.5865199499428022,0.011377532802099702,1.4308211041618305e-05,1.4308071463744322e-05,0.028653853618941745,0.16360508979398986,topic_4
CZ,TOP09,2016-07,2016-07-01,231,17356,0.0007993686366569876,1.716337235985673e-05,0.011349557231287066,0.2679912791546194,0.25267235513579567,0.06947464373242591,0.070648416268923,1.716321332920625e-05,0.026440662032688675,0.30058939122191414,topic_9
CZ,Usvit,2016-07,2016-07-01,83,7307,0.06362540916048076,0.050294799335011416,0.1795724615268566,0.39202887329008884,0.04511114234520801,0.027501934021943647,3.93498120818477e-05,3.934949977694851e-05,0.039793919889347294,0.20199276111920464,topic_3
CZ,ANO2011,2016-09,2016-09-01,765,52178,0.0006668201495621999,0.2597241400274177,5.630018478189501e-06,0.038907429563401964,0.1063009519975145,0.21666422260838233,0.03058085398027609,0.0010939962577349166,5.630652510328065e-06,0.3460503247447217,topic_9
CZ,CSSD,2016-09,2016-09-01,487,34212,8.392289722600025e-06,0.268828887479014,0.016807590307500484,0.10567959142454023,0.05292785441782551,0.05971147875238909,0.0035007507281574883,8.392336683099566e-06,0.017405894083765562,0.4751211681804019,topic_9
CZ,KDU-ČSL,2016-09,2016-09-01,242,17687,0.03934874469894939,0.032387544365350185,1.6495308481947937e-05,0.025233436666834905,0.015012901665989327,0.46512960567717215,1.649543523127961e-05,1.6495354265705808e-05,1.649554448034985e-05,0.42282178528324466,topic_5
CZ,KSCM,2016-09,2016-09-01,320,22470,0.05038497315534273,0.11905774900079528,0.00040671604363715124,0.08138607652373268,0.08893285186464686,0.0292437547908495,1.3123709908998168e-05,0.0315978692896126,1.3123631148540826e-05,0.5989637619903256,topic_9
CZ,ODS,2016-09,2016-09-01,598,52112,0.006553465405215126,0.11368222297285357,5.792086504817965e-06,0.04378279530799978,0.6581683283306665,0.042000757609316174,0.0051444822019983145,0.0053168669717939395,0.010498735665378662,0.11484655344827314,topic_4
CZ,TOP09,2016-09,2016-09-01,468,34496,0.02759312088195266,0.08213427540948282,8.714020320542376e-06,0.16879143020130422,0.21959986175529678,0.11881482877847671,5.3731929251611875e-05,0.010344859054503146,0.003511030506368601,0.36914814746304275,topic_9
CZ,Usvit,2016-09,2016-09-01,198,14094,2.264121942770942e-05,0.11542636359270286,0.20014212259406228,0.34567703619701556,0.025341934746582383,0.021028905589459718,2.2640799767288887e-05,0.019135803719934872,2.264089107657635e-05,0.2731799106499706,topic_3
CZ,ANO2011,2016-10,2016-10-01,493,34090,0.03844600721784721,0.2961951331006221,8.603703883814889e-06,0.01130972029649465,0.07418787632114367,0.21903044018606993,0.08391862269900002,8.603738394483414e-06,8.603814883671573e-06,0.27688638892166045,topic_1
CZ,CSSD,2016-10,2016-10-01,432,25896,1.1071288346184392e-05,0.3409899821379544,1.1071186903470602e-05,0.015609974289179802,0.10339302564842082,0.03115026555514938,0.013860998549229515,1.1071270624945574e-05,0.07279653352827213,0.4221660065459194,topic_9
CZ,KDU-ČSL,2016-10,2016-10-01,249,17051,0.025431885621458906,0.12030399974109243,1.6649298690958197e-05,0.012940672836229166,0.026211831745344864,0.3408217884764931,0.022495091164434693,1.664896769728791e-05,0.009727464272301596,0.4420339678762571,topic_9
CZ,KSCM,2016-10,2016-10-01,486,38170,0.12714189579262353,0.11263658440877855,0.0017632466168416194,0.037009578715434754,0.14148409541246307,0.03087350672464832,7.926841145877878e-06,0.017404456194773727,0.08440365002758349,0.4472750592657071,topic_9
CZ,ODS,2016-10,2016-10-01,631,57807,0.0047179204585106535,0.028047654199156873,5.251090333315371e-06,0.019607886484674358,0.5717520753784979,0.001978656695824981,0.010969600495972374,5.251117113987423e-06,0.11778262872231374,0.24513307535760184,topic_4
CZ,TOP09,2016-10,2016-10-01,360,28349,0.07152189907705982,0.002113713495449617,0.0035088226229705545,0.16661229536988975,0.10608086881429313,0.16326402085101555,1.0330230445403099e-05,9.983160621322948e-05,0.15974413574188048,0.3270440821907824,topic_9
CZ,Usvit,2016-10,2016-10-01,151,11445,2.6330304878490482e-05,0.00012417037086440182,0.17995476137377056,0.3770233365032106,0.014204324848667122,0.018637347198982177,2.6330103266693028e-05,2.633026536071916e-05,0.07583928334268425,0.33413778568831487,topic_3
CZ,ANO2011,2016-11,2016-11-01,530,32446,0.000753930915499925,0.263258156177683,9.217478236233035e-06,0.02162442505134122,0.14522764566166607,0.24800781503292535,9.21759389703333e-06,0.012049073821361132,0.029738305584915112,0.279322212682475,topic_9
CZ,CSSD,2016-11,2016-11-01,430,32191,9.215842517950851e-06,0.2083293135925315,9.215795350844583e-06,0.066515640506782,0.12437208578232811,0.10742866891252167,0.01115301090793445,9.21587054393948e-06,0.05308073502364852,0.42909289776584103,topic_9
CZ,KDU-ČSL,2016-11,2016-11-01,116,9106,0.03932327040577173,3.240333203431042e-05,3.24021249819848e-05,0.0025658320970471217,0.03926466273757553,0.4379522074601502,3.2402248632356124e-05,3.240286896955948e-05,0.16883096688679108,0.31193344983804605,topic_5
CZ,KSCM,2016-11,2016-11-01,285,20596,0.037713655796823994,0.057592940888953094,0.007244218363166999,0.0651949439481255,0.0104795628323366,0.12042599526245677,1.4566619420264827e-05,0.06523437722565752,0.08360700811690198,0.5524927309461573,topic_9
CZ,ODS,2016-11,2016-11-01,503,46471,0.004476773714661896,0.004401327520264175,0.00019143561505750663,0.007908411144989818,0.5162880699717466,0.0500557254350586,0.0021266067872760634,0.01997480944036817,0.2688663485558769,0.12571049181470026,topic_4
CZ,TOP09,2016-11,2016-11-01,419,33123,0.018112203681684154,9.203929500376412e-06,9.203836200778469e-06,0.07053386897951602,0.2244040825702439,0.14279490731353323,9.20394584848141e-06,0.02995146560904137,0.21229102137924358,0.3018848387551881,topic_9
CZ,Usvit,2016-11,2016-11-01,183,14681,0.05392462931750503,2.0812993907294e-05,0.12602778101585388,0.3083456991714449,0.11072279206214498,0.08938986666560886,2.081286957970275e-05,0.019111397427498775,0.04328716263123121,0.2491490458452256,topic_3
CZ,ANO2011,2016-12,2016-12-01,339,21137,1.3502769180650192e-05,0.4426162461245894,1.3502587936192245e-05,1.3502725559784973e-05,0.0018478828185318264,0.047326075375268326,1.3502807027156716e-05,1.3502866709811002e-05,0.10052431661087508,0.40761796531432176,topic_1
CZ,CSSD,2016-12,2016-12-01,539,24897,1.1627200824445812e-05,0.41374266029967915,1.1627015084160916e-05,1.1627122751750388e-05,1.1627148854008383e-05,1.1627136445072674e-05,1.1627040796365352e-05,1.1627024497436215e-05,0.1546689433345845,0.4315070066764832,topic_9
CZ,KDU-ČSL,2016-12,2016-12-01,159,10525,0.022681898753609007,2.975276258898952e-05,2.9751749338053877e-05,0.1109363851166794,0.006909748520288244,0.07830098157422773,0.03681482002104818,2.9752617251566868e-05,0.08794094094298918,0.6563259679419796,topic_9
CZ,KSCM,2016-12,2016-12-01,380,28401,0.016850988935989762,0.007960452719406286,0.02741140116409612,0.12736776534382258,0.03814169196035294,0.004936567272646194,1.0540425292973548e-05,0.04082361629581809,0.083150007705963,0.653346968176612,topic_9
CZ,ODS,2016-12,2016-12-01,380,33240,0.003424373054051848,0.06760680381952633,8.766785514785572e-06,8.766715424339559e-06,0.5130611925510092,8.766623915450326e-06,8.766719234010696e-06,0.02410101595934709,0.2951548063874522,0.09661674138452461,topic_4
CZ,TOP09,2016-12,2016-12-01,268,18839,0.048331288062702635,0.04992183073383691,1.531132218719603e-05,0.13192781274365808,0.10007460840532324,1.531120347173262e-05,0.007206847681841819,0.0692159626985907,0.2473956809163422,0.3458953462320455,topic_9
CZ,Usvit,2016-12,2016-12-01,106,6948,4.152306495620868e-05,4.152248636079757e-05,0.2137952832633644,0.25713413934192586,4.1522554838039425e-05,4.152298486399386e-05,4.152188816984577e-05,0.02015829193036414,0.20831030954867316,0.30039436293648364,topic_9
CZ,ANO2011,2017-01,2017-01-01,834,59582,4.960002290234933e-06,0.22444041968549042,4.960002597081576e-06,0.20121266884488434,0.08760995762586854,0.12405805604962669,4.959971546157751e-06,0.05008193828050874,0.002676624400401165,0.3099054551367866,topic_9
CZ,CSSD,2017-01,2017-01-01,467,31004,0.005083831913117265,0.2705783673616131,0.006603437309919286,0.04184927088322877,0.15752976329289434,0.015480140297565092,0.036173649827990755,1.0476944415248885e-05,0.010060107016242855,0.4566309551530133,topic_9
CZ,KDU-ČSL,2017-01,2017-01-01,252,20020,0.02923707146591449,0.0007604783627230816,1.485616942176795e-05,0.04752894817813906,0.0975880522553934,0.341724949638609,0.005456101661034737,0.003078088315024616,0.10095742170361771,0.37365403225012217,topic_9
CZ,KSCM,2017-01,2017-01-01,504,41481,0.0025347218022273195,5.447074189786886e-05,0.0006936160177862871,0.055712323460419315,0.06011468034892765,0.008595778247682009,7.089654224800317e-06,0.1060299809999037,0.053550638721749526,0.7127067000051815,topic_9
CZ,ODS,2017-01,2017-01-01,452,38738,0.016460041922288303,0.028584827280557445,7.834356900028533e-06,0.01225015548047513,0.6336110209498033,0.0607714549195738,0.0018939698474745123,0.0025511144260765943,0.04911581691219143,0.1947537639046596,topic_4
CZ,TOP09,2017-01,2017-01-01,361,27830,0.036372674302436556,0.02104084834963225,1.1033206462619244e-05,0.1739521774541137,0.2587275778778862,0.05725569496551969,1.1033291958696732e-05,0.025838203060647616,0.041728963865602674,0.38506179362573995,topic_9
CZ,Usvit,2017-01,2017-01-01,236,19247,1.618849014149821e-05,1.6188159326763762e-05,0.124743832291084,0.37956250548547116,0.17720999845881688,1.6188339796951777e-05,1.6187934443397104e-05,0.10110919954027525,0.011704511490487488,0.20560519981015662,topic_3
CZ,ANO2011,2017-02,2017-02-01,564,44660,0.04393101385546466,0.18917973572811578,6.8817060197907845e-06,0.07402928136854488,0.13976901198596076,0.0780065584650288,0.050154694666557385,0.009927815604109914,6.881806122808466e-06,0.4149881248140754,topic_9
CZ,CSSD,2017-02,2017-02-01,550,37914,0.02417079608909595,0.21921345828894867,7.808021242272749e-06,0.13171843109173642,0.12796541903731662,7.808014651495956e-06,0.016631815594903458,0.0032413683689076606,0.0030503931767908304,0.47399270231640667,topic_9
CZ,KDU-ČSL,2017-02,2017-02-01,261,18848,0.044472284251041945,0.0530808815925393,1.567811821680573e-05,1.5678571463159435e-05,1.5678443415897544e-05,0.44167105953246666,0.011888420994200998,1.567831292454329e-05,0.08294845602194426,0.36587618416178636,topic_5
CZ,KSCM,2017-02,2017-02-01,399,37107,0.047789172835263696,0.04840514515703408,8.180250747508135e-06,0.12372292863458582,0.12009517215560879,0.005740224544187698,0.0044989408325356774,0.06182318571506974,0.0014146082222831796,0.5865024416526838,topic_9
CZ,ODS,2017-02,2017-02-01,592,47502,5.463370856228933e-05,0.03284319134313121,6.204019701742457e-06,0.06926148744767503,0.45181834747507726,0.03466056141706724,0.01980493513300948,0.004146501816056007,0.019774396538228805,0.36762974110149105,topic_4
CZ,TOP09,2017-02,2017-02-01,564,36542,0.031075545560620737,0.19032998966479303,8.241555944722109e-06,0.09373467307907263,0.09913541028249115,0.14374859829524317,8.241514827312679e-06,8.241662079505964e-06,0.005657644495717227,0.4362934138892105,topic_9
CZ,Usvit,2017-02,2017-02-01,176,12858,0.016649399536486302,0.02348606202402837,0.13930671383811724,0.37235272900377664,0.0064911297401805314,0.0019992769679898132,2.3883991153984145e-05,0.058331590031774704,2.3884491282266134e-05,0.38133533037521,topic_9
CZ,ANO2011,2017-03,2017-03-01,341,25027,1.2267365985716372e-05,0.2799886823847052,1.2267270054645033e-05,0.09695828824597426,0.16312675086785675,0.052921022988272254,1.2267466085661436e-05,0.02918069650807286,0.0022336467072827204,0.37555411019570983,topic_9
CZ,CSSD,2017-03,2017-03-01,316,22070,0.05588200332465065,0.17274131118725874,0.001825244913056478,0.016102415865629185,0.2042362566174753,0.04033550557656211,1.3296194221826931e-05,0.009001293397286683,0.08101101995582831,0.41885165296803073,topic_9
CZ,KDU-ČSL,2017-03,2017-03-01,101,6955,0.005598079907155864,0.03629417932352435,4.320776646819985e-05,0.01263513982437127,0.20637504260013842,0.40552818482070446,4.3208419282300506e-05,4.320881957662684e-05,0.015269202157010445,0.31817054636176806,topic_5
CZ,KSCM,2017-03,2017-03-01,318,26081,0.03720578850955644,0.003015072146826669,1.204155416954648e-05,0.04825830814464584,0.17267475665201756,0.018763889718920092,0.006066511839483891,0.028096714195550737,0.03045950736116229,0.655447409877667,topic_9
CZ,ODS,2017-03,2017-03-01,433,39516,7.533955044080103e-06,0.009521872618812167,0.01197325817925806,0.018872240677682853,0.6757847405260753,0.07264131931108027,0.00944942307003584,0.0002311413461356147,0.01824022573811241,0.18327824457776357,topic_4
CZ,TOP09,2017-03,2017-03-01,379,27896,0.0036577151839534347,0.0076315389821620845,0.010418549797663507,0.15637387975130862,0.2886263506418281,0.07314478930620248,1.0739641776048739e-05,0.021220732934300626,0.14988984072360148,0.28902586303720373,topic_9
CZ,Usvit,2017-03,2017-03-01,141,9377,0.0009488230986872821,3.296897760127577e-05,0.05890041043734539,0.2494289771077949,0.21060622276746355,0.006342917603929917,3.296872453421237e-05,0.08211184641700374,3.296956453811181e-05,0.3915618953011016,topic_9
CZ,ANO2011,2017-04,2017-04-01,805,54167,0.04937704454111998,0.2570234929351415,5.4363517250214065e-06,0.011214403596809204,0.04308876820431646,0.25046281590343794,0.06519021938771018,0.0004460239828380488,5.43633892153163e-06,0.3231863587579802,topic_9
CZ,CSSD,2017-04,2017-04-01,548,31873,0.029193734860728904,0.3547756824907308,0.033970538848364325,0.04717086218647579,0.036694031936350194,0.06495382887024095,0.011112132870960302,0.0022279758380163426,0.015120646589401007,0.4047805655087315,topic_9
CZ,KDU-ČSL,2017-04,2017-04-01,361,19780,0.03826478003043051,0.21864674218506328,1.4009753382926449e-05,0.010363773339806039,1.4009576709321866e-05,0.3788337052786423,0.05912554210627891,1.40096838659866e-05,0.010056671433435051,0.2846667566123858,topic_5
CZ,KSCM,2017-04,2017-04-01,568,42627,0.046097070253351614,0.12939845011722367,0.02279327320122171,0.04415080920637333,0.021884681057429252,0.16050643156306185,6.751396413380176e-06,0.04337823737321441,0.02305848889998229,0.5087258069317284,topic_9
CZ,ODS,2017-04,2017-04-01,741,67222,0.021939165022417,0.05290081567884833,0.022416862477011922,0.14944312857135927,0.4434730568714003,0.07281904329725337,0.02416228946876694,0.003233668365578081,0.0058512863728911214,0.20376068387447355,topic_4
CZ,TOP09,2017-04,2017-04-01,566,45726,0.17675688193430827,0.016090783520024677,0.036710136640967075,0.17962232314928175,0.030815297414898444,0.21659415874439383,6.325308185409315e-06,0.02029034943958094,0.06256479414934342,0.2605489496990162,topic_9
CZ,Usvit,2017-04,2017-04-01,367,27016,0.09279609816244713,1.089875020291034e-05,0.1285946076984185,0.268868161922581,0.0022643241638110765,0.060518431537615575,1.0898708990469794e-05,0.0965711129515812,0.06791961469688354,0.28244585140746864,topic_9
CZ,ANO2011,2017-05,2017-05-01,624,48164,0.015492170900268012,0.13352465224547155,0.002763333180404445,0.26996848124525924,0.13902159161877795,0.06560942119269825,0.00144103820113552,0.09629201459697305,0.007092898948186474,0.26879439787082554,topic_3
CZ,CSSD,2017-05,2017-05-01,386,28032,1.0452294019845155e-05,0.15592245719679,1.0452209765576602e-05,0.17547723438390025,0.025667076162965305,0.03378281303490765,1.0452376547410922e-05,0.03704297271255512,0.045114393415239276,0.5269616962133097,topic_9
CZ,KDU-ČSL,2017-05,2017-05-01,257,18159,0.04202731188688866,0.06588819750602695,1.5745161945363575e-05,0.024532508973110212,1.5745056753152615e-05,0.47052490843103156,0.0007547766433217559,1.574484015557561e-05,0.05068501330036708,0.34554004820039963,topic_5
CZ,KSCM,2017-05,2017-05-01,405,31963,0.07521886992697242,0.10006167100730418,0.024088769273229307,0.13296350207153038,0.010536321234306768,0.07070369261171087,0.002540070912487826,0.022457926077595256,0.034116176388520686,0.5273130004963423,topic_9
CZ,ODS,2017-05,2017-05-01,998,87822,0.016260379572748528,0.02523035300442511,3.4019915692819116e-06,0.19905060645699965,0.4308390520956708,0.07277547961771705,0.0005059717466202431,0.03631218195012107,0.027099240918069534,0.19192333264605882,topic_4
CZ,TOP09,2017-05,2017-05-01,527,41467,0.030028898307323245,0.01801981695288291,6.998451337230381e-06,0.35851597177866784,0.08183831856661099,0.1958039624058631,7.053034995236961e-06,0.0014379096396283262,0.032244718624390156,0.282096352238301,topic_3
CZ,Usvit,2017-05,2017-05-01,320,24924,0.0015491712528384954,0.07610087406170048,0.10030183055499683,0.38014578496195495,0.0017749981029807026,0.08027543280413639,1.1708584467354992e-05,0.013845410154217622,0.08236979018043142,0.26362499934227585,topic_3
CZ,ANO2011,2017-06,2017-06-01,673,46811,0.0009083031272886357,0.37594662151995606,0.002465741636363124,0.03529943013796683,0.09746119771511319,0.06686315797481675,0.013399891299357395,0.01493967309573448,0.07989311321108043,0.31282287028232314,topic_1
CZ,CSSD,2017-06,2017-06-01,400,25165,0.023206126538118033,0.3354630877901223,0.019173983863508232,0.11505323244357261,0.12746780727514753,0.020628036496487822,0.054700865987031146,0.008714825218906368,1.1942415546935883e-05,0.29558009197155916,topic_1
CZ,KDU-ČSL,2017-06,2017-06-01,149,10164,0.011063160454212895,0.20913483864310745,2.8531070091859646e-05,0.10200252908275374,0.04630099377621746,0.22535881935162366,2.853167998642219e-05,2.8530910259386963e-05,0.004928415451677493,0.4011256495800695,topic_9
CZ,KSCM,2017-06,2017-06-01,363,25239,0.04245551213140276,0.14695379283370888,1.1261997469269672e-05,0.01273161317297395,0.05422745352999894,0.09036360742659656,1.1262000165786032e-05,0.026155357730329096,0.07165622484557724,0.5554339143317776,topic_9
CZ,ODS,2017-06,2017-06-01,624,52481,0.03447828644842272,0.08905140613974852,5.7660469667960355e-06,0.07300794464666341,0.48793843733276704,0.05813523661830612,0.004340898480140524,0.01762429844895652,0.010443554594924204,0.22497417124310418,topic_4
CZ,TOP09,2017-06,2017-06-01,378,26771,0.03265874895212684,0.1496317082888893,1.1111842857902788e-05,0.13637425473756315,0.2720789986785867,0.06410563238058851,0.0002810292915065226,0.0064718078867572445,0.05759400492365378,0.28079270301747,topic_9
CZ,Usvit,2017-06,2017-06-01,148,11457,0.018793243025999017,0.10930593405390143,0.1934003093656013,0.3628122826713171,0.08317399302042179,0.05975891777516277,2.6511074061272466e-05,0.0004062038082957225,0.009527989520863974,0.16279461568437575,topic_3
CZ,ANO2011,2017-07,2017-07-01,322,20073,0.01105092819820696,0.4760587036207812,1.4232978372852765e-05,0.01045623731993992,0.05800236871243133,0.011988454818589917,0.0014534244338243016,0.0010623156868622544,0.07057709107679101,0.35933624315420026,topic_1
CZ,CSSD,2017-07,2017-07-01,211,13858,0.015312447027548588,0.33356817859106064,2.1868946658178938e-05,0.041822020084554094,0.1353395994199326,0.0027414868192218497,2.1869248269206656e-05,2.1869134916111584e-05,2.1868904011886055e-05,0.47112879182382683,topic_9
CZ,KDU-ČSL,2017-07,2017-07-01,87,6728,0.014045552483950403,0.05574674879748107,4.2419900345745456e-05,0.007347284612016025,0.02969370558627133,0.3992030187045191,4.242140583791903e-05,4.2420336193779545e-05,0.02078327120920211,0.47305315696418254,topic_9
CZ,KSCM,2017-07,2017-07-01,399,32634,0.0133640956337045,0.09768730169137582,0.04878363341870715,0.02056967941738955,0.08878357148229159,0.00791688147553684,0.05320943862281971,9.018126069957703e-06,0.022095806588298815,0.647580573543806,topic_9
CZ,ODS,2017-07,2017-07-01,228,19982,0.041759612695913724,0.13808959197475612,0.01895411328622296,0.0851567875443184,0.5831176222440048,0.00856809171570456,0.03584428938079646,1.5752622871784855e-05,1.575255061331833e-05,0.08847838598479794,topic_4
CZ,TOP09,2017-07,2017-07-01,119,9402,5.5589193888487845e-05,0.22142360751707596,3.273144722247494e-05,0.36150274841368896,0.16258456234327465,0.026145600384813988,3.273191348281191e-05,3.273153775657571e-05,0.02010531014586684,0.20808438710292926,topic_3
CZ,Usvit,2017-07,2017-07-01,121,10389,0.2133630918651599,2.8768596531292522e-05,0.14086374514646588,0.2604490037539474,0.07205943343705033,0.00859206093218882,2.8768385592888592e-05,0.03532745434875857,0.032309372377193904,0.23697830115711102,topic_3
CZ,ANO2011,2017-09,2017-09-01,546,38311,7.97400580447817e-06,0.19211021171043013,7.97414936294652e-06,0.1871048701087524,0.17085685078625704,7.974125661900484e-06,7.974100964897237e-06,0.08008458302064281,0.006324938701350154,0.3634866492907732,topic_9
CZ,CSSD,2017-09,2017-09-01,211,13707,2.2008837076240764e-05,0.37957583501828257,2.2008642888256072e-05,0.2078658753011121,0.1364323575380971,2.20079469142896e-05,2.200810343370634e-05,0.03693126742855313,2.2007857644540975e-05,0.23908462332599797,topic_1
CZ,KDU-ČSL,2017-09,2017-09-01,103,7489,0.0015956154617085896,4.038350133771197e-05,4.0382345465079795e-05,0.1050255719325865,0.08008513880970859,0.4138696454452846,4.038344095377144e-05,4.0382751947784414e-05,0.023110148666694752,0.3761523476443127,topic_5
CZ,KSCM,2017-09,2017-09-01,364,35363,0.0005641795899870416,0.01554632557368956,0.06148295867957519,0.23262496032711738,0.07618642977915176,0.014424768522917006,0.02906224019642734,0.01538653387529247,8.725518088391863e-06,0.5547128779377539,topic_9
CZ,ODS,2017-09,2017-09-01,218,18264,1.6538973875031704e-05,0.13481209502957672,1.6539279734702672e-05,0.29321843627648686,0.48385023749063183,1.6539094800857565e-05,0.0020139715258595875,0.01054362460551368,1.653918682508156e-05,0.07549547853669561,topic_4
CZ,TOP09,2017-09,2017-09-01,277,19210,1.4945376997196952e-05,0.06998452932316208,1.4945843637525348e-05,0.25579891502938246,0.09033717137289654,0.11913817449666878,1.4945508949954609e-05,0.008012619167421431,0.053175463843702996,0.40350829003718114,topic_9
CZ,Usvit,2017-09,2017-09-01,86,5866,5.134842075618678e-05,5.134962913229353e-05,0.2806174123242147,0.4378203892435615,0.06536891228029786,5.134831517717989e-05,0.013245860397829342,5.134910946474136e-05,5.135068342999661e-05,0.20269067959613618,topic_3
CZ,ANO2011,2017-10,2017-10-01,92,8705,3.856093623367189e-05,3.856063632996661e-05,3.85611102169364e-05,0.20605559516725896,0.09367263781366515,3.856154208361158e-05,0.08429600288895492,0.27267400203597186,0.04451202766887899,0.29863549020040586,topic_9
CZ,CSSD,2017-10,2017-10-01,47,4651,7.736157213225988e-05,7.736083838471723e-05,7.735885484355315e-05,0.2838945501182534,0.21730226527162208,0.013815741399614851,0.014242019685889628,0.14693577948062983,7.735788640758419e-05,0.32350020489222225,topic_9
CZ,KDU-ČSL,2017-10,2017-10-01,36,3310,9.517428490507201e-05,9.51745013121276e-05,9.517620057298263e-05,0.5751078963821192,9.517594555469866e-05,0.12068515776356925,0.09311063676993923,9.517258911228499e-05,0.021510706831684233,0.18910972873123102,topic_3
CZ,KSCM,2017-10,2017-10-01,92,7573,4.3060343286226916e-05,4.3059316589039735e-05,0.0012589544347361144,0.34214744067096436,0.014156151517244817,4.305950722409379e-05,0.00974755708924348,0.056941973615814635,4.305958778053632e-05,0.5755756839171167,topic_9
CZ,ODS,2017-10,2017-10-01,17,1964,0.0001626436747781977,0.00016265012702113715,0.0001626409708140236,0.39221875647690324,0.3775812347013331,0.00016264329472246848,0.0001626443260243605,0.22906149345249113,0.00016264727597425913,0.00016264569993823256,topic_3
CZ,TOP09,2017-10,2017-10-01,56,4515,7.014566761553321e-05,7.014689471855909e-05,7.014621105844056e-05,0.6975713055878021,0.20686893565857906,7.014679279587736e-05,0.018347360156123513,0.011013451455259414,0.038942623051775524,0.02697573852427194,topic_3
CZ,Usvit,2017-10,2017-10-01,73,5168,6.0770845964073765e-05,0.04907797621605989,0.16929908059252705,0.4752368736940326,0.04087876030845938,6.0769491619444644e-05,6.0771725844396575e-05,0.01555141505268261,6.077216186114039e-05,0.24971280991094943,topic_3
CZ,ANO2011,2017-11,2017-11-01,250,15281,1.8883357332493356e-05,0.7333064733374024,0.003210979692578749,0.19784128140544605,1.888388291257346e-05,1.888237603327277e-05,1.8882736329742435e-05,0.06552796735558743,1.8883255981858986e-05,1.8882600395412697e-05,topic_1
CZ,CSSD,2017-11,2017-11-01,31,2144,0.00015532142253114837,0.3302524833559408,0.00015531833064220913,0.5031021786364918,0.16555811606458695,0.00015531296417726023,0.00015531305037058815,0.0001553259351806381,0.0001553120081244482,0.0001553182319541573,topic_3
CZ,KDU-ČSL,2017-11,2017-11-01,49,4441,7.333254755895283e-05,0.09687526106266024,0.020213573767453738,0.8217390267547622,7.333491963323613e-05,7.332834779111753e-05,7.333087557619616e-05,0.060732151600956234,7.333014777631043e-05,7.332997583186573e-05,topic_3
CZ,KSCM,2017-11,2017-11-01,278,6501,4.9937179376382854e-05,0.36879762535754973,4.994120743580938e-05,0.6009617113546057,4.9938812213749845e-05,4.993517576744914e-05,4.9937175451934956e-05,0.029891099462224686,4.993665657759289e-05,4.993761879691305e-05,topic_3
CZ,ODS,2017-11,2017-11-01,99,8982,3.531941814066536e-05,0.22454962962108732,0.01971366956020326,0.3844643967212787,0.33031380126030624,3.531759673760241e-05,3.53188886076199e-05,0.04078191113786557,3.531782407527283e-05,3.5317971697682076e-05,topic_3
CZ,Piráti,2017-11,2017-11-01,41,3163,0.00010083544962839893,0.1643823161213844,0.05095905217578764,0.7028294369112079,0.048366332209602424,0.00010083064005464073,0.00010082914555047711,0.03295870894252356,0.00010083016944780644,0.00010082823481276498,topic_3
CZ,SPD,2017-11,2017-11-01,18,1205,0.0002916223332830881,0.05316851193466224,0.023518403508741396,0.5288267872263686,0.0806048392592407,0.00029160556732614023,0.0002916117574978619,0.31242340392870427,0.00029160035883254835,0.0002916141253431938,topic_3
CZ,STAN,2017-11,2017-11-01,35,2789,0.00011523987490144433,0.17862372718500466,0.017244027525177095,0.7403699425077549,0.04120195095003425,0.00011523741212844371,0.00011523720831936696,0.021984164255151897,0.00011523723622489416,0.00011523584530312805,topic_3
CZ,TOP09,2017-11,2017-11-01,60,5346,5.925781624696634e-05,0.047409027942509396,5.925944052689043e-05,0.945783176735131,5.925841037572695e-05,5.925829049603549e-05,5.925459107771721e-05,0.0063929972848912,5.9253732846488236e-05,5.9255755898701394e-05,topic_3
